,alcohol,residual sugar,fixed acidity,pH,free sulfur dioxide,quality
3787,9.5,8.2,6.4,3.18,54.0,0
3788,9.5,8.1,6.6,3.18,53.0,0
3789,9.5,8.2,6.6,3.16,52.0,0
3790,9.5,8.3,6.4,3.18,52.0,0
3791,9.5,8.0,6.5,3.18,46.0,0
3792,10.4,11.8,6.8,3.03,53.0,0
3793,9.9,12.0,6.3,3.14,63.0,0
3794,10.0,1.7,5.5,3.22,22.0,0
3795,10.1,17.4,6.5,3.2,29.0,0
3796,9.4,13.9,6.6,3.17,33.0,0
3797,9.3,10.7,7.0,3.03,13.0,0
3798,10.9,2.0,7.9,3.05,21.0,0
3799,11.4,2.2,7.0,3.2,21.0,0
3800,10.3,1.3,8.1,2.99,7.0,0
3801,11.0,1.1,8.3,3.02,20.0,0
3802,10.9,2.0,7.9,3.05,21.0,0
3803,10.8,6.4,7.2,2.99,16.0,0
3804,10.3,1.3,8.1,2.99,7.0,0
3805,11.0,1.1,8.3,3.02,20.0,0
3806,9.3,10.7,7.0,3.03,13.0,0
3807,10.2,6.4,6.8,2.96,7.0,0
3808,10.2,6.3,6.9,2.96,7.0,0
3809,10.8,6.4,7.2,2.99,16.0,0
3810,10.5,15.1,6.8,3.24,42.0,0
3811,11.1,2.0,7.2,3.13,23.0,0
3812,10.9,2.0,7.9,3.05,21.0,0
3813,11.4,2.2,7.0,3.2,21.0,0
3814,10.3,12.1,7.4,3.22,31.0,0
3815,12.9,8.8,6.3,3.28,18.0,0
3816,9.9,8.8,6.8,3.12,28.0,0
3817,11.3,5.1,6.3,3.24,43.0,0
3818,11.5,6.8,5.1,3.38,36.0,0
3819,11.5,6.8,5.1,3.38,36.0,0
3820,10.7,3.7,6.3,3.0,34.0,0
3821,10.4,12.2,6.9,3.03,52.0,0
3822,12.5,5.7,7.0,3.17,39.0,0
3823,9.5,8.1,6.7,3.19,48.0,0
3824,11.3,2.5,7.3,3.05,31.0,0
3825,13.0,4.0,6.7,3.26,12.0,0
3826,11.5,6.8,5.1,3.38,36.0,0
3827,11.5,1.0,5.1,3.22,13.0,0
3828,11.3,5.1,6.3,3.24,43.0,0
3829,13.2,5.8,7.1,3.15,24.0,0
3830,11.5,10.6,4.8,3.46,23.0,0
3831,9.6,3.5,6.8,2.83,30.0,0
3832,9.6,3.5,6.8,2.83,30.0,0
3833,9.7,16.4,7.0,3.15,45.0,0
3834,9.2,4.8,6.5,3.14,49.0,0
3835,8.4,3.3,6.2,3.16,34.0,0
3836,12.4,1.2,8.0,3.0,41.0,0
3837,12.4,1.2,8.0,3.0,41.0,0
3838,9.2,4.8,6.5,3.14,49.0,0
3839,8.4,3.3,6.2,3.16,34.0,0
3840,11.7,2.5,6.7,3.14,24.0,0
3841,11.0,8.7,6.6,2.96,41.0,0
3842,11.9,1.6,7.5,2.97,36.0,0
3843,13.2,4.0,7.5,3.2,46.0,0
3844,11.7,2.5,6.7,3.14,24.0,0
3845,9.1,16.2,6.4,3.26,36.0,0
3846,12.6,9.0,6.7,3.34,20.0,0
3847,9.1,16.2,6.4,3.26,36.0,0
3848,10.5,1.4,7.1,3.17,23.0,0
3849,10.6,7.0,8.2,3.23,18.0,0
3850,12.6,9.0,6.7,3.34,20.0,0
3851,13.7,3.1,5.9,3.41,32.0,0
3852,12.0,1.5,5.9,3.36,38.0,0
3853,12.5,4.6,6.6,3.4,26.0,0
3854,12.1,4.8,5.9,3.55,40.0,0
3855,11.3,4.6,5.9,3.21,68.0,0
3856,12.0,1.5,5.9,3.36,38.0,0
3857,10.3,2.7,5.4,3.46,28.0,0
3858,12.7,6.3,6.1,3.27,47.0,0
3859,9.2,7.2,7.3,3.12,52.0,0
3860,9.2,7.2,7.3,3.12,52.0,0
3861,9.5,12.4,6.2,3.1,108.0,0
3862,10.1,6.6,6.5,3.16,98.0,0
3863,10.1,6.6,6.5,3.16,98.0,0
3864,13.0,4.0,6.6,3.25,17.0,0
3865,13.1,4.8,6.0,3.24,41.0,0
3866,11.0,1.3,8.4,3.1,59.0,0
3867,9.2,7.2,7.3,3.12,52.0,0
3868,9.4,11.1,6.0,3.08,112.0,0
3869,9.5,12.4,6.2,3.1,108.0,0
3870,10.2,9.8,6.1,3.16,74.0,0
3871,10.1,6.6,6.5,3.16,98.0,0
3872,8.6,13.3,7.3,3.06,63.0,0
3873,9.0,11.7,7.6,2.91,58.0,0
3874,9.6,8.0,6.7,3.13,50.0,0
3875,9.9,1.6,7.4,3.29,45.0,0
3876,10.5,16.55,6.1,3.2,54.0,0
3877,11.4,1.5,7.1,3.15,20.0,0
3878,9.4,10.2,6.5,3.18,58.0,0
3879,11.1,6.6,6.8,3.12,25.0,0
3880,8.9,17.8,6.0,3.1,42.0,0
3881,8.9,17.8,6.0,3.1,42.0,0
3882,10.8,1.5,7.1,3.15,28.0,0
3883,12.2,7.4,6.8,3.06,34.0,0
3884,8.9,17.8,6.0,3.1,42.0,0
3885,12.5,2.0,7.2,3.13,21.0,0
3886,12.2,7.4,6.8,3.06,34.0,0
3887,12.5,2.0,7.2,3.13,21.0,0
3888,8.9,17.8,6.0,3.1,42.0,0
3889,10.8,12.1,6.2,3.16,43.0,0
3890,11.4,8.2,6.4,2.99,28.0,0
3891,10.8,1.5,7.1,3.15,28.0,0
3892,10.6,8.7,6.0,3.18,47.0,0
3893,9.2,3.5,7.0,3.01,17.0,0
3894,12.2,6.4,5.9,3.24,21.0,0
3895,12.3,2.1,7.0,3.26,17.0,0
3896,10.4,7.7,6.7,3.23,40.0,0
3897,10.4,12.3,7.0,2.99,72.0,0
3898,11.0,1.3,8.5,3.07,54.0,0
3899,10.6,8.7,6.0,3.18,47.0,0
3900,9.2,3.5,7.0,3.01,17.0,0
3901,13.5,1.1,4.8,3.32,4.0,0
3902,11.4,2.8,6.1,2.95,12.0,0
3903,11.5,3.5,5.8,3.1,26.0,0
3904,14.0,1.9,5.0,3.21,33.0,0
3905,12.5,3.8,6.5,3.25,34.0,0
3906,12.5,3.8,6.5,3.25,34.0,0
3907,12.8,2.4,6.7,3.09,30.0,0
3908,11.2,4.8,6.2,3.23,45.0,0
3909,11.2,4.8,6.2,3.23,45.0,0
3910,13.6,6.2,7.1,3.17,49.0,0
3911,9.2,1.3,7.2,2.93,70.0,0
3912,12.5,3.8,6.5,3.25,34.0,0
3913,11.1,1.5,7.2,3.17,24.0,0
3914,11.2,4.8,6.2,3.23,45.0,0
3915,14.0,1.9,4.7,3.21,33.0,0
3916,13.6,6.2,7.1,3.17,49.0,0
3917,9.4,7.9,6.2,3.18,49.0,0
3918,14.2,1.6,6.4,3.12,31.0,0
3919,13.2,1.4,6.6,3.0,28.0,0
3920,11.2,2.6,7.4,3.04,24.0,0
3921,10.2,14.8,7.3,3.14,46.0,0
3922,12.8,2.4,6.7,3.09,30.0,0
3923,10.1,0.9,8.6,2.95,16.0,0
3924,10.1,0.9,8.6,2.95,16.0,0
3925,10.3,1.2,8.6,2.83,38.0,0
3926,9.9,9.9,6.9,3.19,30.0,0
3927,11.5,3.9,6.5,3.15,17.0,0
3928,9.0,15.6,6.6,3.18,27.0,0
3929,9.0,15.6,6.6,3.18,27.0,0
3930,12.1,1.5,6.1,3.03,25.0,0
3931,13.3,1.6,6.2,3.14,28.0,0
3932,11.5,7.8,6.9,3.22,43.0,1
3933,11.0,5.6,8.7,2.96,28.0,0
3934,10.7,1.3,7.3,3.28,26.0,0
3935,9.4,16.7,7.0,3.08,50.0,0
3936,10.3,7.95,5.7,3.44,16.0,0
3937,9.3,6.7,6.5,3.17,51.5,0
3938,12.0,1.1,8.2,2.88,41.0,0
3939,11.0,6.3,6.2,3.21,47.0,0
3940,9.3,8.9,6.9,3.16,36.0,0
3941,10.1,1.0,4.9,3.24,32.0,0
3942,11.1,1.5,7.2,3.18,26.0,0
3943,9.9,6.6,6.4,2.99,26.0,0
3944,11.0,6.2,6.1,3.22,47.0,0
3945,11.0,6.3,6.2,3.21,47.0,0
3946,12.5,2.1,6.0,3.32,31.0,0
3947,12.7,2.2,6.1,3.31,41.0,0
3948,9.3,5.4,5.7,3.32,26.0,0
3949,9.3,8.9,6.9,3.16,36.0,0
3950,10.1,1.0,4.9,3.24,32.0,0
3951,8.8,17.9,6.3,3.14,36.0,0
3952,11.2,2.6,7.0,2.88,34.0,0
3953,10.8,1.3,8.4,3.13,45.0,0
3954,8.8,17.9,6.3,3.14,36.0,0
3955,11.2,2.6,7.0,2.88,34.0,0
3956,10.3,2.3,5.4,3.24,22.0,0
3957,12.0,4.3,7.7,3.11,15.0,0
3958,9.5,7.1,5.6,3.26,36.0,0
3959,9.5,7.1,5.6,3.26,36.0,0
3960,9.8,11.9,6.6,3.14,54.0,0
3961,9.0,11.7,7.6,2.91,55.0,0
3962,13.0,5.8,7.2,3.17,40.0,0
3963,11.8,3.8,6.0,3.39,13.0,0
3964,8.8,12.4,7.5,2.97,61.0,0
3965,11.2,6.5,7.3,3.1,18.0,0
3966,9.5,7.1,5.4,3.26,36.0,0
3967,9.4,7.6,6.3,3.16,35.0,0
3968,9.5,7.9,6.5,3.16,35.0,0
3969,10.4,2.8,6.4,3.03,33.0,0
3970,9.8,10.6,6.7,3.08,42.0,0
3971,10.4,2.8,6.4,3.03,33.0,0
3972,10.3,1.5,6.8,3.06,16.0,0
3973,9.4,7.6,6.3,3.16,35.0,0
3974,9.5,7.9,6.5,3.16,35.0,0
3975,11.9,1.7,6.1,3.19,61.0,0
3976,12.8,7.6,7.0,3.15,35.0,0
3977,13.0,7.5,6.9,3.09,18.0,0
3978,10.4,1.7,6.5,3.26,41.0,0
3979,10.4,1.7,6.5,3.25,41.0,0
3980,10.7,12.1,6.1,3.21,54.0,0
3981,10.7,4.5,6.3,3.05,81.0,0
3982,11.9,1.7,6.1,3.19,61.0,0
3983,10.4,8.0,5.6,3.19,31.0,0
3984,12.8,7.6,7.0,3.15,35.0,0
3985,9.9,8.6,6.8,3.2,45.0,0
3986,9.9,8.6,6.8,3.2,45.0,0
3987,9.4,14.6,7.3,3.16,73.0,0
3988,11.4,1.6,6.1,3.3,46.0,0
3989,9.9,8.6,6.8,3.2,45.0,0
3990,9.4,14.6,7.3,3.16,73.0,0
3991,9.2,1.1,6.9,2.99,36.0,0
3992,10.5,3.7,6.7,2.9,26.0,0
3993,11.0,8.9,6.7,3.25,32.0,0
3994,11.0,8.9,6.7,3.25,32.0,0
3995,12.1,4.7,8.0,2.9,3.0,0
3996,11.0,8.9,6.7,3.25,32.0,0
3997,12.8,3.1,6.0,3.22,37.0,0
3998,10.5,5.8,6.4,3.01,25.0,0
3999,10.5,5.8,6.4,3.01,25.0,0
4000,10.5,5.8,6.4,3.01,25.0,0
4001,9.5,1.0,6.4,3.0,21.0,0
4002,9.2,15.8,6.1,3.07,25.0,0
4003,11.1,1.5,6.8,3.07,40.0,0
4004,12.3,5.2,6.5,3.06,33.0,0
4005,11.1,1.5,6.8,3.07,40.0,0
4006,12.6,2.5,5.4,3.04,10.0,0
4007,9.5,1.0,6.4,3.0,21.0,0
4008,9.2,15.8,6.1,3.07,25.0,0
4009,10.8,5.9,6.8,3.2,40.0,0
4010,11.3,3.1,7.2,3.0,39.0,0
4011,12.8,3.1,6.0,3.22,37.0,0
4012,10.5,5.8,6.4,3.01,25.0,0
4013,9.8,11.5,6.5,3.08,56.0,0
4014,8.5,18.0,6.5,2.98,56.0,0
4015,9.3,4.8,6.2,3.16,6.0,0
4016,9.2,8.5,7.2,3.2,45.0,0
4017,11.4,1.6,5.9,3.21,32.0,0
4018,8.5,18.0,6.4,2.98,56.0,0
4019,9.3,4.8,6.2,3.16,6.0,0
4020,8.4,5.9,6.4,3.06,6.0,0
4021,9.2,1.1,7.0,3.04,35.0,0
4022,9.2,8.5,7.2,3.2,45.0,0
4023,10.4,13.1,7.6,3.18,52.0,0
4024,11.6,4.1,6.0,3.27,50.0,0
4025,12.4,2.9,6.2,3.25,37.0,0
4026,10.4,13.1,7.6,3.18,52.0,0
4027,9.3,1.1,6.4,3.09,22.0,0
4028,12.2,1.5,5.9,3.2,37.0,0
4029,11.0,7.75,6.1,3.22,33.0,0
4030,11.4,1.15,6.9,3.11,30.0,0
4031,9.5,1.0,6.4,3.06,15.0,0
4032,9.2,17.8,6.8,3.07,16.0,0
4033,11.1,5.7,7.5,3.13,23.0,0
4034,9.2,17.8,6.8,3.07,16.0,0
4035,11.0,7.4,6.4,3.24,53.0,0
4036,9.9,1.4,7.3,3.14,40.0,0
4037,9.9,1.4,7.3,3.14,43.0,0
4038,9.5,1.0,6.4,3.06,15.0,0
4039,12.4,4.4,6.1,3.35,8.0,0
4040,9.4,1.6,6.3,3.21,48.0,0
4041,9.3,7.9,6.2,3.23,45.0,0
4042,8.7,15.5,7.4,2.9,25.0,0
4043,8.7,15.5,7.4,2.9,25.0,0
4044,8.7,15.5,7.4,2.9,25.0,0
4045,8.7,15.5,7.4,2.9,25.0,0
4046,9.0,17.55,7.2,2.94,33.0,0
4047,10.7,13.5,6.9,3.0,49.0,0
4048,10.7,13.5,6.9,3.0,49.0,0
4049,11.3,1.3,6.8,3.02,32.0,0
4050,8.7,15.5,7.4,2.9,25.0,0
4051,11.7,11.6,6.8,2.96,22.0,0
4052,9.3,7.9,6.2,3.23,45.0,0
4053,8.7,15.5,7.4,2.9,25.0,0
4054,9.0,17.55,7.2,2.94,33.0,0
4055,11.7,11.6,6.8,2.96,22.0,0
4056,10.7,13.15,6.5,3.23,25.0,0
4057,11.4,1.9,6.6,3.05,38.0,0
4058,10.7,13.5,6.9,3.0,49.0,0
4059,11.3,1.3,6.8,3.02,32.0,0
4060,10.0,6.1,6.4,3.19,20.0,0
4061,10.0,6.1,6.4,3.19,20.0,0
4062,11.2,1.9,7.4,3.15,27.0,0
4063,9.7,1.9,6.1,3.07,44.0,0
4064,12.5,1.6,5.5,3.42,23.0,0
4065,12.9,11.3,6.6,3.27,32.0,1
4066,11.8,8.4,7.1,3.16,60.0,0
4067,10.6,8.3,6.9,3.16,22.0,0
4068,11.8,8.4,7.1,3.16,60.0,0
4069,10.7,12.2,6.2,3.19,54.0,0
4070,9.9,8.0,6.1,3.21,41.0,0
4071,12.0,1.3,7.6,2.96,23.0,0
4072,10.4,12.7,7.5,3.15,70.5,0
4073,8.5,1.3,6.5,3.19,11.0,0
4074,9.9,10.5,6.6,3.13,15.0,0
4075,9.4,12.5,5.7,3.08,52.5,0
4076,10.4,9.6,7.4,3.13,33.0,0
4077,11.0,1.5,5.7,3.3,21.0,0
4078,11.0,1.5,5.8,3.3,21.0,0
4079,10.4,7.8,5.4,3.19,27.0,0
4080,9.8,10.8,5.7,3.1,58.0,0
4081,9.4,12.5,5.7,3.08,52.5,0
4082,10.6,8.6,5.9,3.23,37.0,0
4083,10.1,1.2,6.2,3.28,32.0,0
4084,11.5,14.5,6.5,3.06,20.0,1
4085,11.4,3.7,7.4,3.06,14.0,0
4086,9.2,1.1,7.0,3.03,30.0,0
4087,9.7,1.1,6.5,3.12,33.0,0
4088,11.3,3.8,7.3,3.07,16.0,0
4089,9.6,4.6,6.8,3.15,36.0,0
4090,8.9,10.2,6.7,2.86,44.0,0
4091,10.0,7.9,6.4,3.26,21.0,0
4092,9.2,2.4,6.4,3.18,19.0,0
4093,9.0,10.7,6.6,3.08,20.0,0
4094,12.8,4.9,6.4,3.09,29.0,0
4095,9.0,10.7,6.6,3.08,20.0,0
4096,9.5,1.1,8.0,3.08,13.0,0
4097,10.0,7.9,6.4,3.26,21.0,0
4098,11.0,5.6,6.6,3.22,30.0,0
4099,9.2,2.4,6.4,3.18,19.0,0
4100,10.6,14.2,6.3,3.08,24.0,0
4101,10.0,9.5,6.9,3.23,54.0,0
4102,10.0,9.5,6.9,3.23,54.0,0
4103,11.7,4.1,5.7,3.31,22.0,0
4104,12.5,4.7,6.9,3.12,17.0,0
4105,11.1,1.4,6.9,3.07,36.0,0
4106,9.7,0.9,5.3,3.16,46.0,0
4107,12.3,20.3,6.8,3.04,45.0,0
4108,12.2,3.5,6.7,3.18,43.0,0
4109,11.3,2.7,5.0,3.75,46.0,0
4110,11.6,1.2,7.6,3.22,23.0,0
4111,11.3,1.2,5.5,3.31,18.0,0
4112,11.1,2.0,6.0,3.27,30.0,0
4113,11.2,1.1,6.1,3.26,32.0,0
4114,11.3,1.5,7.5,3.15,35.0,0
4115,12.0,1.2,7.3,3.07,29.0,0
4116,8.8,18.1,6.2,3.15,33.0,0
4117,8.8,18.1,6.2,3.15,33.0,0
4118,12.0,3.6,6.5,3.15,19.0,1
4119,12.0,3.5,6.5,3.15,22.0,0
4120,9.0,12.1,7.4,3.01,48.0,0
4121,9.3,17.45,6.3,3.12,42.0,0
4122,8.7,12.1,6.2,3.14,33.0,0
4123,12.8,3.0,6.6,3.1,13.0,0
4124,11.5,1.6,6.0,3.1,23.0,0
4125,10.0,5.7,6.3,3.08,44.0,0
4126,10.0,5.6,6.3,3.09,45.0,0
4127,10.3,6.8,6.7,3.33,51.0,0
4128,10.4,15.6,6.6,3.25,62.0,0
4129,13.4,6.0,6.3,3.22,18.0,0
4130,11.2,1.8,6.8,3.05,18.0,0
4131,9.1,8.6,7.4,3.26,47.0,0
4132,9.1,8.6,7.4,3.26,47.0,0
4133,10.8,11.5,5.7,3.33,24.0,0
4134,12.5,7.8,6.8,3.24,26.0,0
4135,11.3,2.4,5.9,3.63,27.0,0
4136,12.8,5.0,5.9,3.46,20.0,0
4137,9.1,8.6,7.4,3.26,47.0,0
4138,12.7,1.5,6.6,3.22,8.0,0
4139,11.0,5.4,6.8,3.1,53.0,0
4140,10.4,11.9,6.8,3.02,51.0,0
4141,10.4,11.9,6.8,3.02,51.0,0
4142,10.7,9.0,5.9,3.25,43.0,0
4143,10.9,10.0,6.1,3.22,56.0,0
4144,10.4,11.9,6.8,3.02,51.0,0
4145,10.4,11.9,6.8,3.03,54.0,0
4146,9.7,15.5,7.1,3.16,56.0,0
4147,11.0,5.4,6.8,3.1,53.0,0
4148,9.6,15.0,6.2,3.19,8.0,0
4149,13.9,1.4,5.8,3.1,40.0,0
4150,9.4,9.4,7.6,3.07,6.0,0
4151,12.5,3.7,7.4,3.1,29.0,0
4152,9.6,15.0,6.2,3.19,8.0,0
4153,9.5,1.4,6.1,3.19,50.0,0
4154,9.6,6.5,6.2,3.19,61.0,0
4155,9.5,1.4,6.1,3.19,50.0,0
4156,9.6,6.3,6.3,3.18,63.0,0
4157,8.7,13.7,7.4,2.9,33.0,0
4158,8.7,13.7,7.4,2.9,33.0,0
4159,8.7,13.7,7.4,2.9,33.0,0
4160,8.7,13.7,7.4,2.9,33.0,0
4161,8.7,13.7,7.4,2.9,33.0,0
4162,8.7,13.7,7.4,2.9,33.0,0
4163,10.4,1.5,7.2,3.18,12.0,0
4164,10.7,1.6,7.0,3.22,13.0,0
4165,12.0,1.4,6.6,3.17,23.0,0
4166,12.1,3.5,5.8,3.19,35.0,0
4167,13.1,1.0,6.3,3.31,39.0,1
4168,12.4,1.4,6.0,3.32,30.0,0
4169,12.6,1.5,6.7,3.24,45.0,0
4170,8.7,13.7,7.4,2.9,33.0,0
4171,12.0,1.6,6.6,3.15,31.0,0
4172,11.6,5.2,6.8,3.27,14.0,0
4173,9.3,1.4,7.1,2.92,36.0,0
4174,9.3,11.9,6.3,3.06,65.0,0
4175,11.1,2.4,6.9,3.2,25.0,0
4176,10.2,3.2,6.8,3.1,68.0,0
4177,10.6,1.7,6.4,3.23,35.0,0
4178,11.3,4.2,5.8,3.16,49.0,0
4179,9.4,15.4,6.9,3.2,81.0,0
4180,9.3,13.0,6.5,3.09,31.0,0
4181,11.1,5.6,6.6,2.96,15.0,0
4182,9.9,9.7,7.5,3.13,15.0,0
4183,11.8,2.5,6.2,3.31,29.0,0
4184,12.6,4.0,6.4,3.26,24.0,0
4185,9.4,15.4,6.9,3.2,81.0,0
4186,10.5,1.2,7.6,3.06,23.0,0
4187,12.3,2.0,5.9,3.19,40.0,0
4188,11.3,1.2,5.3,3.32,25.0,0
4189,9.6,5.1,6.4,3.07,21.0,0
4190,12.0,1.4,7.0,3.2,14.0,0
4191,11.2,1.2,7.8,3.09,36.0,0
4192,10.2,6.5,6.7,3.12,28.0,0
4193,12.4,1.3,8.1,2.98,26.0,0
4194,10.2,6.5,6.7,3.12,28.0,0
4195,13.4,2.7,7.1,2.94,24.0,1
4196,12.6,1.3,5.8,3.24,25.0,0
4197,9.8,7.4,6.3,3.18,34.0,0
4198,9.1,12.9,7.9,2.94,63.0,0
4199,12.4,1.3,8.1,2.98,26.0,0
4200,12.5,1.2,8.0,3.03,28.0,0
4201,11.7,2.6,6.7,3.05,25.0,0
4202,12.9,2.3,6.7,3.29,37.0,0
4203,10.1,1.3,6.2,3.3,27.0,0
4204,10.3,10.5,6.9,3.06,33.0,0
4205,11.7,2.6,6.7,3.05,25.0,0
4206,10.3,14.4,5.9,3.24,29.0,0
4207,10.8,1.2,6.1,3.34,42.0,0
4208,11.2,3.1,5.6,3.25,19.0,0
4209,11.8,1.7,6.6,3.29,26.0,0
4210,9.8,6.0,6.0,3.08,26.0,0
4211,10.0,11.8,7.1,3.04,32.0,0
4212,8.8,6.2,6.6,3.24,13.0,0
4213,10.1,1.4,6.5,3.14,5.0,0
4214,9.5,12.1,7.0,3.05,68.0,0
4215,9.5,12.1,7.0,3.05,68.0,0
4216,9.5,12.1,7.0,3.05,68.0,0
4217,9.2,3.9,6.1,3.07,27.0,0
4218,12.2,4.6,8.0,2.92,31.0,0
4219,9.5,12.1,7.0,3.05,68.0,0
4220,11.3,1.2,6.0,3.22,29.0,0
4221,12.1,8.1,6.3,3.26,44.0,0
4222,9.2,3.9,6.1,3.07,27.0,0
4223,11.2,1.1,5.3,3.51,6.0,0
4224,12.5,6.5,5.4,3.29,26.0,0
4225,10.6,10.1,6.2,3.31,38.0,0
4226,10.4,10.7,5.6,3.25,66.0,0
4227,10.1,3.2,5.2,3.44,16.0,0
4228,9.9,12.4,6.2,3.11,33.0,0
4229,11.0,5.2,6.3,2.97,11.0,0
4230,10.0,5.0,6.0,2.94,10.0,0
4231,12.7,2.5,7.5,3.14,29.0,0
4232,12.1,9.2,6.6,3.07,10.0,0
4233,10.4,6.9,6.3,3.23,23.0,0
4234,10.4,2.0,6.3,3.24,23.0,0
4235,9.2,15.0,6.4,3.14,21.0,0
4236,9.2,15.0,6.4,3.14,21.0,0
4237,10.5,1.2,7.5,3.05,27.0,0
4238,9.2,15.0,6.4,3.14,21.0,0
4239,11.9,1.8,5.7,3.27,38.0,0
4240,10.1,10.8,6.5,3.08,47.0,0
4241,11.1,3.9,6.4,3.1,62.0,0
4242,10.8,4.2,5.9,3.13,69.0,0
4243,11.8,2.0,6.8,3.16,23.5,0
4244,9.2,13.5,7.6,3.04,44.0,0
4245,9.2,13.3,7.6,3.04,42.0,0
4246,12.3,2.2,5.7,3.07,21.0,0
4247,10.1,1.4,6.6,3.09,26.0,0
4248,11.4,1.6,5.9,3.25,26.0,0
4249,10.4,2.2,5.5,3.19,39.0,0
4250,9.8,14.8,6.7,3.2,44.0,0
4251,9.9,1.8,7.0,3.3,29.0,0
4252,9.8,14.8,6.7,3.2,44.0,0
4253,11.2,1.3,5.3,3.48,11.0,0
4254,10.9,9.9,7.5,3.15,25.0,0
4255,9.2,5.1,6.0,3.15,16.0,0
4256,9.2,5.1,6.0,3.15,16.0,0
4257,12.0,1.5,5.8,2.96,39.0,0
4258,12.1,1.5,5.8,2.96,37.0,0
4259,12.4,11.1,3.8,3.75,20.0,0
4260,11.2,5.25,6.2,3.22,44.0,0
4261,12.7,2.3,6.0,3.32,19.0,0
4262,12.2,7.9,6.9,3.26,23.0,0
4263,12.2,8.0,7.0,3.26,19.0,0
4264,12.2,1.4,5.8,3.23,44.0,0
4265,11.2,5.25,6.2,3.22,44.0,0
4266,12.7,2.3,6.0,3.32,19.0,0
4267,12.7,2.3,6.0,3.31,20.0,0
4268,12.1,3.5,5.7,3.17,27.0,0
4269,9.4,13.7,7.1,3.11,44.0,0
4270,10.1,9.9,6.6,3.07,64.0,0
4271,9.4,15.4,6.9,3.08,57.0,0
4272,8.9,16.0,5.7,3.22,41.0,0
4273,8.9,16.0,5.7,3.22,41.0,0
4274,8.9,16.0,5.7,3.22,41.0,0
4275,8.9,16.0,5.7,3.22,41.0,0
4276,13.0,2.4,5.2,3.56,27.0,0
4277,10.3,5.5,7.2,3.08,37.0,0
4278,10.1,2.3,5.6,3.07,5.0,0
4279,10.5,16.8,6.2,3.23,48.0,0
4280,8.9,16.0,5.7,3.22,41.0,0
4281,10.1,17.8,5.7,3.3,23.0,0
4282,10.1,17.8,5.7,3.3,23.0,0
4283,11.0,6.8,6.0,3.15,22.0,0
4284,11.0,6.8,6.0,3.15,22.0,0
4285,11.0,6.8,6.0,3.15,22.0,0
4286,11.0,6.8,6.0,3.15,22.0,0
4287,10.0,1.6,7.6,3.08,28.0,0
4288,10.5,4.7,7.0,2.88,25.0,0
4289,9.7,11.8,6.6,2.87,28.0,0
4290,10.1,17.8,5.7,3.3,23.0,0
4291,9.4,15.7,7.2,3.25,68.0,0
4292,11.2,5.8,6.9,3.17,20.0,0
4293,9.4,15.7,7.2,3.25,68.0,0
4294,10.8,9.0,7.4,3.1,22.0,0
4295,9.4,15.7,7.2,3.25,68.0,0
4296,11.2,5.8,6.9,3.17,20.0,0
4297,11.0,8.8,7.0,3.13,31.0,0
4298,12.4,10.2,5.6,3.44,13.0,0
4299,9.4,6.6,6.3,3.1,60.0,0
4300,9.4,6.5,6.4,3.1,62.0,0
4301,9.5,8.9,7.2,3.01,22.0,0
4302,10.0,11.1,7.1,3.05,25.0,0
4303,12.5,4.2,6.9,3.16,33.0,0
4304,10.9,1.6,6.1,3.39,24.0,0
4305,10.5,7.4,5.9,3.38,21.0,0
4306,10.8,11.5,6.1,3.22,51.0,0
4307,11.0,1.6,6.5,3.38,36.0,0
4308,11.8,2.0,6.2,3.33,16.0,0
4309,12.6,4.8,6.6,3.36,16.0,0
4310,10.2,9.8,5.6,3.17,59.0,0
4311,12.0,1.9,7.1,3.12,33.0,0
4312,12.5,4.2,6.9,3.16,33.0,0
4313,11.5,1.6,6.4,3.32,19.0,0
4314,11.94,7.3,6.3,3.2,23.0,0
4315,12.89333333,5.4,6.7,3.12,33.0,0
4316,9.4,10.4,7.2,3.13,17.0,0
4317,12.2,1.9,6.7,3.0,58.0,0
4318,11.94,7.3,6.3,3.2,23.0,0
4319,12.89333333,5.4,6.7,3.12,33.0,0
4320,9.5,7.7,6.4,3.16,45.0,0
4321,10.6,11.5,6.3,3.0,27.0,0
4322,10.5,1.2,7.4,3.04,47.0,0
4323,11.46666667,2.2,8.4,2.89,36.0,0
4324,11.4,1.0,5.9,3.4,45.0,0
4325,9.5,8.2,6.4,3.12,47.0,0
4326,9.2,8.3,7.4,3.11,44.0,0
4327,9.5,8.2,6.4,3.12,47.0,0
4328,10.98,9.3,6.4,3.23,28.0,0
4329,9.4,8.1,6.4,3.12,47.0,0
4330,9.5,8.2,6.4,3.12,47.0,0
4331,9.2,8.3,7.4,3.11,44.0,0
4332,8.8,13.9,7.3,2.94,45.0,1
4333,8.8,13.9,7.3,2.94,45.0,1
4334,8.8,13.9,7.3,2.94,45.0,1
4335,8.8,13.9,7.3,2.94,45.0,1
4336,8.8,13.9,7.3,2.94,45.0,1
4337,8.8,13.9,7.3,2.94,45.0,1
4338,8.8,13.9,7.3,2.94,45.0,1
4339,10.4,2.0,6.8,3.23,15.0,1
4340,8.8,13.9,7.3,2.94,45.0,1
4341,10.03333333,15.7,7.4,3.04,36.0,0
4342,11.3,1.2,5.7,3.44,39.0,0
4343,10.4,1.5,5.8,3.37,21.0,0
4344,9.2,1.2,6.7,2.96,36.0,0
